speed,current,duty_cycle,target_speed,timestamp
0,0.2032071831829629,0,0.0,1731357648.3578312
0,0.18110380067130333,0,0.0,1731357648.3709779
0.16356757786586004,0.1909970720862718,0,0.0,1731357648.381183
0.11135353329218278,0.20013393122952372,0,0.0,1731357648.3919957
0,0.21636670059302282,0,0.0,1731357648.4128273
0.1632246490272649,0.20274026235142428,0,0.0,1731357648.4305162
0.16364515222725357,0.19326571735208198,0,0.0,1731357648.4413137
0.16364515222725357,0.19326571735208198,0,0.0,1731357648.4518445
0,0.20438654279535173,0,0.0,1731357648.4623742
0,0.2230457968796451,0,0.0,1731357648.4779294
0,0.2230457968796451,0,0.0,1731357648.491535
0.07489004906708274,0.2405657923497778,0,0.0,1731357648.5020363
0,0.19884376529148345,0,0.0,1731357648.5145633
0,0.19884376529148345,0,0.0,1731357648.5264907
0,0.19375629843662548,0,0.0,1731357648.541135
0,0.2323309426227746,0,0.0,1731357648.5530574
0,0.201095335871496,0,0.0,1731357648.5636506
0.19020059840287565,0.1919181724163038,0,0.0,1731357648.5759304
0,0.20394983314283446,0,0.0,1731357648.5866413
0.14699967420606888,0.1995803406316847,0,0.0,1731357648.6005702
0.14699967420606888,0.1995803406316847,0,0.0,1731357648.6120932
0.14514764305744368,0.21573487275013326,0,0.0,1731357648.6227791
0.034062975456418426,0.1932515088485049,0,0.0,1731357648.633834
0,0.1964541607479272,0,0.0,1731357648.6444771
0,0.1989943467315146,0,0.0,1731357648.6556962
0.01668080786379092,0.20224636092191714,0,0.0,1731357648.6662383
0,0.18321942628592777,0,0.0,1731357648.6764967
0,0.18321942628592777,0,0.0,1731357648.693935
0,0.17196632680529594,0,0.0,1731357648.7067654
0.008525612407675177,0.19959216639167168,0,0.0,1731357648.7172892
0.07650895538247732,0.2138422669954824,0,0.0,1731357648.727929
0,0.20855103573810274,0,0.0,1731357648.7466516
0,0.19308553805987172,0,0.0,1731357648.760851
0,0.225165038808439,0,0.0,1731357648.7713628
0.23138485687800478,0.2123544762739376,0,0.0,1731357648.7824507
0,0.1830204326085691,0,0.0,1731357648.7991912
0.024515564663357067,0.2198230543751679,0,0.0,1731357648.8148484
0,0.21690156017579026,0,0.0,1731357648.827842
0.03736219796850975,0.21419244469953735,0,0.0,1731357648.83934
0.10618672871517412,0.21775406005099998,0,0.0,1731357648.851382
0,0.21732648677102456,0,0.0,1731357648.8625824
0,0.2379363250510056,0,0.0,1731357648.872776
0.06585449143896914,0.20457683758811807,0,0.0,1731357648.8833146
0.12286154601638424,0.21030390875354255,0,0.0,1731357648.8934884
0,0.2105709916215738,0,0.0,1731357648.911161
0,0.19352186409554228,0,0.0,1731357648.9218204
0.1042875900024763,0.23431652714880075,0,0.0,1731357648.932382
0.05139946534443614,0.19193416872369276,0,0.0,1731357648.9434536
0.016974184130963316,0.19868132688130974,0,0.0,1731357648.956509
0,0.21140059326003746,0,0.0,1731357648.9670491
0,0.20239993034208503,0,0.0,1731357648.9780724
0,0.20239993034208503,0,0.0,1731357648.9902775
0,0.1554192967945323,0,0.0,1731357649.0007815
0,0.23175527956842779,0,0.0,1731357649.015561
0.1963624722418679,0.2237465661971737,0,0.0,1731357649.0264816
0.016691734196108546,0.19718860558074416,0,0.0,1731357649.0375292
0,0.2050813824671702,0,0.0,1731357649.0486891
0.1311746893036754,0.21896287526152888,0,0.0,1731357649.0594678
0.007313285468361011,0.17346417751839832,0,0.0,1731357649.0750902
0.1598988830827312,0.21964152961746722,0,0.0,1731357649.085623
0,0.2154701207850238,0,0.0,1731357649.0960562
0.12341197974770013,0.16569160335310598,0,0.0,1731357649.1064136
0,0.18121000761202366,0,0.0,1731357649.116959
0,0.18121000761202366,0,0.0,1731357649.1290298
