speed,current,duty_cycle,target_speed,timestamp
0.1370242096394442,0.19381809746523632,0,0.0,1731358767.7439563
0.1370242096394442,0.19381809746523632,0,0.0,1731358767.7541363
0.08171729683340999,0.19650822165462795,0,0.0,1731358767.7645578
0,0.18547871792776863,0,0.0,1731358767.7746387
0,0.21504414562474622,0,0.0,1731358767.785643
0.20012470328523754,0.21112192645663533,0,0.0,1731358767.7974315
0.01663722297274848,0.23371188714267963,0,0.0,1731358767.8079588
0.267706137617482,0.18181572855753472,0,0.0,1731358767.819892
0.1107538570335525,0.23370453245452022,0,0.0,1731358767.8310664
0.062067779619182896,0.21644090088537196,0,0.0,1731358767.8416576
0.062067779619182896,0.21644090088537196,0,0.0,1731358767.853931
0.1439376640368135,0.20006836373067324,0,0.0,1731358767.869042
0.17014411045801686,0.24426122582079524,0,0.0,1731358767.879701
0.17014411045801686,0.24426122582079524,0,0.0,1731358767.8898509
0,0.18982744950457192,0,0.0,1731358767.9007761
0.04837853426466812,0.17198968606048048,0,0.0,1731358767.912739
0.1691514326416757,0.17354912752430163,0,0.0,1731358767.92468
0.1691514326416757,0.17354912752430163,0,0.0,1731358767.934982
0.14066660810207626,0.17834447351423788,0,0.0,1731358767.9497836
0.05102662643182356,0.16695621926477505,0,0.0,1731358767.962485
0.1087104663735272,0.2146994362149674,0,0.0,1731358767.9730108
0,0.20086230975382366,0,0.0,1731358767.9832
0.0014390651873002584,0.22069151279500004,0,0.0,1731358767.9984388
0,0.2336191997708867,0,0.0,1731358768.0089588
0,0.2085081143665496,0,0.0,1731358768.0191355
0,0.21557935334428294,0,0.0,1731358768.0295918
0,0.2074726736025799,0,0.0,1731358768.0445693
0.08510668277067218,0.20865080810869205,0,0.0,1731358768.0551388
0,0.1939331605968767,0,0.0,1731358768.0655463
0,0.22037971193286238,0,0.0,1731358768.0772784
0,0.23832783588987932,0,0.0,1731358768.087422
0,0.2075208633425612,0,0.0,1731358768.0976377
0,0.19386778204918537,0,0.0,1731358768.1082387
0.1011249728137355,0.23272560973601836,0,0.0,1731358768.1195366
0.07689536258398139,0.20320596794522328,0,0.0,1731358768.1297944
0.04466621988183426,0.21701373912205602,0,0.0,1731358768.141456
0.04466621988183426,0.21701373912205602,0,0.0,1731358768.1515605
0.10145627111349301,0.21913052426170354,0,0.0,1731358768.1638432
0.10583433397772445,0.19811273408395197,0,0.0,1731358768.1747143
0,0.1987557933716217,0,0.0,1731358768.186101
0.08299959486810646,0.14674423373779596,0,0.0,1731358768.1979733
0,0.16998149685265823,0,0.0,1731358768.2096958
0,0.16998149685265823,0,0.0,1731358768.2199008
0,0.18060185397673562,0,0.0,1731358768.238733
0,0.1973314724196731,0,0.0,1731358768.2498357
0,0.22445225162829457,0,0.0,1731358768.260868
0,0.21599244499277817,0,0.0,1731358768.271462
0.07560182683813924,0.18136480633615043,0,0.0,1731358768.281773
0.07560182683813924,0.18136480633615043,0,0.0,1731358768.2967582
0,0.19896547807787443,0,0.0,1731358768.3072824
0,0.20432019939603913,0,0.0,1731358768.3193018
0,0.17107556594176057,0,0.0,1731358768.332097
0,0.17107556594176057,0,0.0,1731358768.3425176
0,0.22018987693299366,0,0.0,1731358768.3530881
0.08840825898446009,0.18582131919090075,0,0.0,1731358768.36395
0.03539666749773749,0.2057077075803371,0,0.0,1731358768.3749957
0.11236173915011874,0.21815261552558687,0,0.0,1731358768.3857515
0,0.17070261452717594,0,0.0,1731358768.399582
0,0.20258479186447337,0,0.0,1731358768.4107242
0,0.20309236861015048,0,0.0,1731358768.4208212
0,0.17818411519660973,0,0.0,1731358768.4314497
0.07973832023428655,0.20901123423133014,0,0.0,1731358768.4419403
0,0.22026939448828675,0,0.0,1731358768.4545734
0,0.22026939448828675,0,0.0,1731358768.468346
0,0.22036420317665442,0,0.0,1731358768.4802084
0,0.2358975132486738,0,0.0,1731358768.4906247
0,0.1918382528875803,0,0.0,1731358768.502069
0,0.1918382528875803,0,0.0,1731358768.5146441
0,0.2239028260628396,0,0.0,1731358768.5256605
0.10601865463335745,0.20097200245304153,0,0.0,1731358768.5362213
0,0.211139677647919,0,0.0,1731358768.5465012
0.09482266523924276,0.201396458308446,0,0.0,1731358768.5589895
0,0.18957968177005355,0,0.0,1731358768.5716956
0,0.18957968177005355,0,0.0,1731358768.5834868
0,0.17650315106694822,0,0.0,1731358768.5942252
0.12000017800984186,0.21663864450024153,0,0.0,1731358768.608752
0,0.23413429074153153,0,0.0,1731358768.6241033
0.047243695931590585,0.1691272137086208,0,0.0,1731358768.6366348
0.05490164387349109,0.19510079585085427,0,0.0,1731358768.647368
0,0.19622369539460027,0,0.0,1731358768.6684356
0.01609401892865948,0.23920457414730828,0,0.0,1731358768.6835208
0,0.21764208944027585,0,0.0,1731358768.6940353
0.10868457435516439,0.1910923944881565,0,0.0,1731358768.7042947
0.005663894323911945,0.14988938196532725,0,0.0,1731358768.7153113
0,0.1792250846697119,0,0.0,1731358768.7258368
0.050633230218410645,0.16403720035470012,0,0.0,1731358768.737995
0,0.19016424248485367,0,0.0,1731358768.7495394
0,0.18910466964015338,0,0.0,1731358768.7605357
0,0.21556742729096035,0,0.0,1731358768.7798839
0.08844794490658037,0.20541562366486465,0,0.0,1731358768.790422
0.10949627402577836,0.20960883543334705,0,0.0,1731358768.8017325
0.07393992294766102,0.17739397742940916,0,0.0,1731358768.8124077
0.09841258401888843,0.23807399813547936,0,0.0,1731358768.8225017
0.09841258401888843,0.23807399813547936,0,0.0,1731358768.8348422
0.03183378073482022,0.1790022336125268,0,0.0,1731358768.8455598
0.04463495721308888,0.22844237436956863,0,0.0,1731358768.8561122
0.01356366498724668,0.17135739307496609,0,0.0,1731358768.8669262
0,0.20324769529147435,0,0.0,1731358768.878047
0,0.20324769529147435,0,0.0,1731358768.8919635
0,0.22448536615872877,0,0.0,1731358768.9034572
0.0006130924872753305,0.21753972385413767,0,0.0,1731358768.915931
0.0006130924872753305,0.21753972385413767,0,0.0,1731358768.9278853
0,0.21766690756708457,0,0.0,1731358768.9389327
0,0.1751256988207725,0,0.0,1731358768.9506462
0,0.1751256988207725,0,0.0,1731358768.9649518
0,0.19427310944680756,0,0.0,1731358768.976473
0,0.17108167223957133,0,0.0,1731358768.9873989
0.10859711258412762,0.20399299464063445,0,0.0,1731358769.010802
0.06644731717339145,0.2321145692203365,0,0.0,1731358769.0238845
0.03801599522437273,0.2090719617134533,0,0.0,1731358769.035424
0,0.1664788305616685,0,0.0,1731358769.0461855
0,0.2458493407067457,0,0.0,1731358769.060448
0,0.22966515128732765,0,0.0,1731358769.0725458
0.009266997590088416,0.2277893733816733,0,0.0,1731358769.0857985
0.009266997590088416,0.2277893733816733,0,0.0,1731358769.0961056
0.04443128165441526,0.22890825075209917,0,0.0,1731358769.1130388
0,0.17286848434922877,0,0.0,1731358769.128035
0.3036959632110969,0.2162989312491731,0,0.0,1731358769.1409264
0.04403145107172453,0.214000517735096,0,0.0,1731358769.151794
0,0.18976875021198064,0,0.0,1731358769.1643434
0,0.19071153052982714,0,0.0,1731358769.1771119
0,0.23729225335647106,0,0.0,1731358769.189242
0.043154490944735016,0.1742695331721891,0,0.0,1731358769.199446
0,0.18154370898356378,0,0.0,1731358769.2147043
0.19116302538205202,0.21070025193345226,0,0.0,1731358769.2294655
0.03700467083544404,0.2053429835484614,0,0.0,1731358769.2400086
0.018613177348809743,0.18074530555206836,0,0.0,1731358769.250763
0,0.19467414196715707,0,0.0,1731358769.2626867
0.039519001356935354,0.1924771597765597,0,0.0,1731358769.2737224
0.2033420195041049,0.1939581131337307,0,0.0,1731358769.2851415
0,0.2180781873857402,0,0.0,1731358769.2953682
0.04090988897981355,0.20090814698303805,0,0.0,1731358769.3058996
0,0.19524500759494612,0,0.0,1731358769.318286
0,0.19524500759494612,0,0.0,1731358769.3308954
0.05073186267793653,0.2091333588387724,0,0.0,1731358769.3414533
0,0.24344782964035044,0,0.0,1731358769.3519666
0,0.19313565328078808,0,0.0,1731358769.3700593
0,0.2185704418245392,0,0.0,1731358769.3808281
0.001985138591726725,0.20636032170920351,0,0.0,1731358769.391367
0,0.20055063424578598,0,0.0,1731358769.4017293
0,0.16536615032839647,0,0.0,1731358769.4139562
0.04959066198908374,0.21291746584826599,0,0.0,1731358769.424494
0.04959066198908374,0.21291746584826599,0,0.0,1731358769.4367752
0,0.21204679277013144,0,0.0,1731358769.4480326
0,0.21204679277013144,0,0.0,1731358769.4583924
0,0.17735091565806324,0,0.0,1731358769.4762619
0.004886348735851347,0.22408693448767275,0,0.0,1731358769.4899225
0,0.20563479274617244,0,0.0,1731358769.502106
0,0.20563479274617244,0,0.0,1731358769.5123034
0.021379268607074817,0.19925787821875898,0,0.0,1731358769.523837
0,0.20269090021678837,0,0.0,1731358769.53406
0,0.22675526243330626,0,0.0,1731358769.544262
0.057115374476031926,0.20864875965679439,0,0.0,1731358769.5553412
0.12599487606667556,0.2019118597950395,0,0.0,1731358769.5664074
0.12599487606667556,0.2019118597950395,0,0.0,1731358769.5806797
0.0937075876857434,0.1880636273149786,0,0.0,1731358769.5937479
0.05959007530657197,0.21743800964023025,0,0.0,1731358769.6056182
0.07772031335619113,0.20298786620141476,0,0.0,1731358769.6161344
0.06832550656577936,0.19906731498132826,0,0.0,1731358769.630959
0,0.206605456202243,0,0.0,1731358769.644397
0.07881806014646842,0.2013479706655663,0,0.0,1731358769.6554556
0.13930179712879096,0.2087907562209959,0,0.0,1731358769.6657202
0,0.19613442089102176,0,0.0,1731358769.676982
0,0.22933940137286152,0,0.0,1731358769.687549
0,0.18451435721163975,0,0.0,1731358769.6982982
0,0.18431907743449744,0,0.0,1731358769.7088275
0,0.20972898498882817,0,0.0,1731358769.727724
0.10618720840353679,0.2107683776612489,0,0.0,1731358769.7378516
0.12839587499564395,0.194213349821226,0,0.0,1731358769.7490728
0.038504052582033176,0.22465045280478432,0,0.0,1731358769.7598104
0.0219744599787096,0.23550441741338612,0,0.0,1731358769.7722607
0,0.1943614305474043,0,0.0,1731358769.7830396
