speed,current,duty_cycle,target_speed,timestamp
0,0.17587045163560877,0,0.0,1731357636.4002788
0,0.1777999842912495,0,0.0,1731357636.420353
0,0.1777999842912495,0,0.0,1731357636.430727
0.18357295762294834,0.1990609583481279,0,0.0,1731357636.4410806
0.30497258700166907,0.16562245906889422,0,0.0,1731357636.4556334
0,0.20955522849177946,0,0.0,1731357636.4660609
0,0.20955522849177946,0,0.0,1731357636.4764512
0,0.234119501204035,0,0.0,1731357636.4899743
0.002491577997706265,0.20912690294505434,0,0.0,1731357636.5020366
0.20004910933892966,0.15879491995874978,0,0.0,1731357636.5131893
0.08408801091108858,0.2176485568312152,0,0.0,1731357636.5243268
0.048289501388522255,0.2097846981961799,0,0.0,1731357636.5361128
0.009045347838745287,0.19882891530035102,0,0.0,1731357636.5486486
0,0.23198262754699484,0,0.0,1731357636.5627115
0,0.1848923433104985,0,0.0,1731357636.5729358
0,0.2266919970418012,0,0.0,1731357636.5839803
0,0.20882288055136047,0,0.0,1731357636.601681
0,0.20910223112288978,0,0.0,1731357636.6126654
0.05878207615371182,0.21126664543745452,0,0.0,1731357636.6234732
0.05878207615371182,0.21126664543745452,0,0.0,1731357636.633918
0.06688691962008338,0.1727681013984865,0,0.0,1731357636.6452165
0.06688691962008338,0.1727681013984865,0,0.0,1731357636.6554642
0.06232871197861696,0.20154622137092112,0,0.0,1731357636.6660736
0.04334790954677016,0.24186004921346388,0,0.0,1731357636.6774452
0.130456288841263,0.19778317068473034,0,0.0,1731357636.687855
0.130456288841263,0.19778317068473034,0,0.0,1731357636.6996279
0.1993938894173346,0.21553363373865397,0,0.0,1731357636.7111387
0,0.19443458080021264,0,0.0,1731357636.7216537
0.13380376865132207,0.2307778456198939,0,0.0,1731357636.7318296
0,0.20370622047729514,0,0.0,1731357636.7425668
0.1368598118977307,0.191522443240992,0,0.0,1731357636.753138
0.1368598118977307,0.191522443240992,0,0.0,1731357636.7638457
0,0.20539742640914055,0,0.0,1731357636.776771
0,0.20539742640914055,0,0.0,1731357636.787002
0.031288272014169,0.2018869789457318,0,0.0,1731357636.7975
0,0.1873781258898561,0,0.0,1731357636.8185678
0,0.19357042344834496,0,0.0,1731357636.829203
0,0.18986944800127634,0,0.0,1731357636.8399494
0.0071477126779437156,0.17965564145774762,0,0.0,1731357636.851994
0,0.20469449436027234,0,0.0,1731357636.8681643
0,0.20469449436027234,0,0.0,1731357636.8783972
0.09251427814930202,0.20179937044285365,0,0.0,1731357636.8891275
0.09251427814930202,0.20179937044285365,0,0.0,1731357636.8994632
0.08742209291581238,0.1815037208621399,0,0.0,1731357636.9099572
0,0.2178903327950179,0,0.0,1731357636.9241662
