speed,current,duty_cycle,target_speed,timestamp
0.2629706542120799,0.20933756843869644,0.0,0.0,1731357060.2458997
0.2360835131886556,0.21324755354767636,0.0,0.0,1731357060.2567894
0.016854180411223843,0.20601645791852038,0.0,0.0,1731357060.2672207
0,0.2099985157349561,0.0,0.0,1731357060.2777643
0,0.19818841193205092,0.0,0.0,1731357060.2884264
0,0.21651641864223453,0.0,0.0,1731357060.2988675
0,0.17624598398725674,0.0,0.0,1731357060.3094378
0,0.20834838815338738,0.0,0.0,1731357060.3197103
0.040524231069487354,0.22992516415883507,0.0,0.0,1731357060.3301773
0.05979893797649332,0.188661416873232,0.0,0.0,1731357060.34055
0,0.17818637311053745,0.0,0.0,1731357060.351018
0,0.23875582556944408,0.0,0.0,1731357060.361213
0.04137970362765676,0.1868601395112171,0.0,0.0,1731357060.3714342
0.04987813232829149,0.1724195439063389,0.0,0.0,1731357060.3818207
0.13555833619874255,0.20953350858488246,0.0,0.0,1731357060.3921466
0,0.22224634330181875,0.0,0.0,1731357060.4023378
0.05510408448002827,0.16974752249848093,0.0,0.0,1731357060.4128125
0,0.2212334551420067,0.0,0.0,1731357060.423448
0.11065181105586566,0.1943038421930851,0.0,0.0,1731357060.4338186
0,0.20521866434661504,0.0,0.0,1731357060.4445271
0,0.20974597699480016,0.0,0.0,1731357060.454917
0,0.2228171897913558,0.0,0.0,1731357060.4653022
0.15368535588350077,0.1776821629015458,0.0,0.0,1731357060.475626
0,0.19970983891384628,0.0,0.0,1731357060.485896
0,0.21366202150936955,0.0,0.0,1731357060.4964695
0.043130239511591034,0.2061835782050557,0.0,0.0,1731357060.507091
0,0.18474366157432667,0.0,0.0,1731357060.5176625
0.06388600086056569,0.2268467248078701,0.0,0.0,1731357060.5279355
0,0.22597611449758892,0.0,0.0,1731357060.5382254
0.03171576414286373,0.2225239518049641,0.0,0.0,1731357060.5488384
0.1554071748814004,0.19520830574213113,0.0,0.0,1731357060.5592704
0.17266125276816024,0.2090623699912766,0.0,0.0,1731357060.5695388
0,0.16864321725815865,0.0,0.0,1731357060.5802202
